Number of measurement points: 13003
Sample Rate (Hz): 200
Low limit Ch0 (V): -10
Upper limit Ch0 (V): 10
Low limit Ch1 (V): -10
Upper limit Ch1 (V): 10

Index	Time[s]	Ch0[V]	Ch1[V]
0	0	-0.00174229242838919	1.19636298203841
1	0.005	-0.0520394998602569	1.19636298203841
2	0.01	-0.0507498278748244	1.19636298203841
3	0.015	-0.0494601558893919	1.19636298203841
4	0.02	-0.0507498278748244	1.19636298203841
5	0.025	-0.0507498278748244	1.19636298203841
6	0.03	-0.0520394998602569	1.19636298203841
7	0.035	-0.0507498278748244	1.19636298203841
8	0.04	-0.0507498278748244	1.19636298203841
9	0.045	-0.0546188438311219	1.19636298203841
10	0.05	-0.0507498278748244	1.19636298203841
11	0.055	-0.0507498278748244	1.19636298203841
12	0.06	-0.0494601558893919	1.19507331005298
13	0.065	-0.0507498278748244	1.19636298203841
14	0.07	-0.0533291718456894	1.19636298203841
15	0.075	-0.0507498278748244	1.19636298203841
16	0.08	-0.0494601558893919	1.19636298203841
17	0.085	-0.0533291718456894	1.19636298203841
18	0.09	-0.0507498278748244	1.19636298203841
19	0.095	-0.0520394998602569	1.19636298203841
20	0.1	-0.0494601558893919	1.19636298203841
21	0.105	-0.0520394998602569	1.19636298203841
22	0.11	-0.0507498278748244	1.19636298203841
23	0.115	-0.0507498278748244	1.19636298203841
24	0.12	-0.0507498278748244	1.19636298203841
25	0.125	-0.0507498278748244	1.19636298203841
26	0.13	-0.0520394998602569	1.19636298203841
27	0.135	-0.0481704839039594	1.19636298203841
28	0.14	-0.0520394998602569	1.19636298203841
29	0.145	-0.0520394998602569	1.19636298203841
30	0.15	-0.0546188438311219	1.19636298203841
31	0.155	-0.0507498278748244	1.19636298203841
32	0.16	-0.0507498278748244	1.19636298203841
33	0.165	-0.0494601558893919	1.19636298203841
34	0.17	-0.0507498278748244	1.19636298203841
35	0.175	-0.0507498278748244	1.19636298203841
36	0.18	-0.0507498278748244	1.19636298203841
37	0.185	-0.0494601558893919	1.19636298203841
38	0.19	-0.0520394998602569	1.19636298203841
39	0.195	-0.0494601558893919	1.19636298203841
40	0.2	-0.0507498278748244	1.19636298203841
41	0.205	-0.0494601558893919	1.19636298203841
42	0.21	-0.0507498278748244	1.19636298203841
43	0.215	-0.0520394998602569	1.19636298203841
44	0.22	-0.0507498278748244	1.19636298203841
45	0.225	-0.0494601558893919	1.19636298203841
46	0.23	-0.0520394998602569	1.19636298203841
47	0.235	-0.0494601558893919	1.19636298203841
48	0.24	-0.0494601558893919	1.19636298203841
49	0.245	-0.0520394998602569	1.19636298203841
50	0.25	-0.0520394998602569	1.19636298203841
51	0.255	-0.0507498278748244	1.19636298203841
52	0.26	-0.0481704839039594	1.19636298203841
53	0.265	-0.0533291718456894	1.19636298203841
54	0.27	-0.0533291718456894	1.19636298203841
55	0.275	-0.0507498278748244	1.19636298203841
56	0.28	-0.0507498278748244	1.19636298203841
57	0.285	-0.0520394998602569	1.19636298203841
58	0.29	-0.0520394998602569	1.19636298203841
59	0.295	-0.0507498278748244	1.19636298203841
60	0.3	-0.0494601558893919	1.19636298203841
61	0.305	-0.0520394998602569	1.19636298203841
62	0.31	-0.0520394998602569	1.19636298203841
63	0.315	-0.0533291718456894	1.19636298203841
64	0.32	-0.0507498278748244	1.19636298203841
65	0.325	-0.0520394998602569	1.19636298203841
66	0.33	-0.0520394998602569	1.19636298203841
67	0.335	-0.0507498278748244	1.19636298203841
68	0.34	-0.0520394998602569	1.19636298203841
69	0.345	-0.0533291718456894	1.19636298203841
70	0.35	-0.0520394998602569	1.19636298203841
71	0.355	-0.0507498278748244	1.19636298203841
72	0.36	-0.0507498278748244	1.19636298203841
73	0.365	-0.0520394998602569	1.19636298203841
74	0.37	-0.0533291718456894	1.19636298203841
75	0.375	-0.0494601558893919	1.19636298203841
76	0.38	-0.0481704839039594	1.19636298203841
77	0.385	-0.0507498278748244	1.19636298203841
78	0.39	-0.0520394998602569	1.19636298203841
79	0.395	-0.0494601558893919	1.19636298203841
80	0.4	-0.0507498278748244	1.19636298203841
81	0.405	-0.0507498278748244	1.19636298203841
82	0.41	-0.0520394998602569	1.19636298203841
83	0.415	-0.0481704839039594	1.19636298203841
84	0.42	-0.0494601558893919	1.19636298203841
85	0.425	-0.0533291718456894	1.19636298203841
86	0.43	-0.0533291718456894	1.19636298203841
87	0.435	-0.0507498278748244	1.19636298203841
88	0.44	-0.0507498278748244	1.19636298203841
89	0.445	-0.0507498278748244	1.19636298203841
90	0.45	-0.0520394998602569	1.19636298203841
91	0.455	-0.0520394998602569	1.19636298203841
92	0.46	-0.0507498278748244	1.19636298203841
93	0.465	-0.0520394998602569	1.19636298203841
94	0.47	-0.0520394998602569	1.19636298203841
95	0.475	-0.0494601558893919	1.19636298203841
96	0.48	-0.0494601558893919	1.19636298203841
97	0.485	-0.0507498278748244	1.19636298203841
98	0.49	-0.0494601558893919	1.19636298203841
99	0.495	-0.0507498278748244	1.19636298203841
100	0.5	-0.0507498278748244	1.19636298203841
101	0.505	-0.0520394998602569	1.19636298203841
102	0.51	-0.0507498278748244	1.19636298203841
103	0.515	-0.0494601558893919	1.19636298203841
104	0.52	-0.0494601558893919	1.19636298203841
105	0.525	-0.0520394998602569	1.19636298203841
106	0.53	-0.0507498278748244	1.19636298203841
107	0.535	-0.0507498278748244	1.19636298203841
108	0.54	-0.0494601558893919	1.19636298203841
109	0.545	-0.0546188438311219	1.19636298203841
110	0.55	-0.0507498278748244	1.19636298203841
111	0.555	-0.0533291718456894	1.19636298203841
112	0.56	-0.0481704839039594	1.19636298203841
113	0.565	-0.0507498278748244	1.19636298203841
114	0.57	-0.0494601558893919	1.19636298203841
115	0.575	-0.0520394998602569	1.19636298203841
116	0.58	-0.0507498278748244	1.19636298203841
117	0.585	-0.0520394998602569	1.19636298203841
118	0.59	-0.0520394998602569	1.19636298203841
119	0.595	-0.0507498278748244	1.19636298203841
120	0.6	-0.0494601558893919	1.19636298203841
121	0.605	-0.0520394998602569	1.19636298203841
122	0.61	-0.0520394998602569	1.19636298203841
123	0.615	-0.0494601558893919	1.19636298203841
124	0.62	-0.0494601558893919	1.19636298203841
125	0.625	-0.0507498278748244	1.19636298203841
126	0.63	-0.0520394998602569	1.19636298203841
127	0.635	-0.0481704839039594	1.19636298203841
128	0.64	-0.0520394998602569	1.19507331005298
129	0.645	-0.0520394998602569	1.19636298203841
130	0.65	-0.0507498278748244	1.19636298203841
131	0.655	-0.0507498278748244	1.19636298203841
132	0.66	-0.0507498278748244	1.19636298203841
133	0.665	-0.0507498278748244	1.19636298203841
134	0.67	-0.0520394998602569	1.19636298203841
135	0.675	-0.0494601558893919	1.19636298203841
136	0.68	-0.0520394998602569	1.19636298203841
137	0.685	-0.0520394998602569	1.19636298203841
138	0.69	-0.0507498278748244	1.19636298203841
139	0.695	-0.0507498278748244	1.19636298203841
140	0.7	-0.0507498278748244	1.19636298203841
141	0.705	-0.0507498278748244	1.19636298203841
142	0.71	-0.0507498278748244	1.19636298203841
143	0.715	-0.0520394998602569	1.19636298203841
144	0.72	-0.0494601558893919	1.19636298203841
145	0.725	-0.0533291718456894	1.19636298203841
146	0.73	-0.0533291718456894	1.19636298203841
147	0.735	-0.0507498278748244	1.19636298203841
148	0.74	-0.0494601558893919	1.19636298203841
149	0.745	-0.0507498278748244	1.19636298203841
150	0.75	-0.0546188438311219	1.19636298203841
151	0.755	-0.0494601558893919	1.19636298203841
152	0.76	-0.0507498278748244	1.19636298203841
153	0.765	-0.0507498278748244	1.19636298203841
154	0.77	-0.0533291718456894	1.19636298203841
155	0.775	-0.0507498278748244	1.19636298203841
156	0.78	-0.0468808119185269	1.19636298203841
157	0.785	-0.0507498278748244	1.19636298203841
158	0.79	-0.0494601558893919	1.19636298203841
159	0.795	-0.0520394998602569	1.19636298203841
160	0.8	-0.0520394998602569	1.19636298203841
161	0.805	-0.0520394998602569	1.19636298203841
162	0.81	-0.0520394998602569	1.19636298203841
163	0.815	-0.0494601558893919	1.19636298203841
164	0.82	-0.0507498278748244	1.19636298203841
165	0.825	-0.0507498278748244	1.19636298203841
166	0.83	-0.0533291718456894	1.19636298203841
167	0.835	-0.0481704839039594	1.19636298203841
168	0.84	-0.0494601558893919	1.19636298203841
169	0.845	-0.0520394998602569	1.19636298203841
170	0.85	-0.0507498278748244	1.19636298203841
171	0.855	-0.0533291718456894	1.19636298203841
172	0.86	-0.0507498278748244	1.19636298203841
173	0.865	-0.0533291718456894	1.19636298203841
174	0.87	-0.0507498278748244	1.19636298203841
175	0.875	-0.0481704839039594	1.19636298203841
176	0.88	-0.0507498278748244	1.19636298203841
177	0.885	-0.0507498278748244	1.19636298203841
178	0.89	-0.0520394998602569	1.19636298203841
179	0.895	-0.0494601558893919	1.19636298203841
180	0.9	-0.0520394998602569	1.19636298203841
181	0.905	-0.0507498278748244	1.19636298203841
182	0.91	-0.0520394998602569	1.19636298203841
183	0.915	-0.0507498278748244	1.19636298203841
184	0.92	-0.0507498278748244	1.19636298203841
185	0.925	-0.0520394998602569	1.19636298203841
186	0.93	-0.0507498278748244	1.19636298203841
187	0.935	-0.0520394998602569	1.19636298203841
188	0.94	-0.0494601558893919	1.19636298203841
189	0.945	-0.0533291718456894	1.19636298203841
190	0.95	-0.0520394998602569	1.19636298203841
191	0.955	-0.0494601558893919	1.19636298203841
192	0.96	-0.0494601558893919	1.19636298203841
193	0.965	-0.0533291718456894	1.19636298203841
194	0.97	-0.0494601558893919	1.19636298203841
195	0.975	-0.0494601558893919	1.19636298203841
196	0.98	-0.0507498278748244	1.19636298203841
197	0.985	-0.0520394998602569	1.19636298203841
198	0.99	-0.0507498278748244	1.19636298203841
199	0.995	-0.0507498278748244	1.19636298203841
200	1	-0.0507498278748244	1.19636298203841
201	1.005	-0.0494601558893919	1.19636298203841
202	1.01	-0.0520394998602569	1.19636298203841
203	1.015	-0.0481704839039594	1.19636298203841
204	1.02	-0.0507498278748244	1.19636298203841
205	1.025	-0.0507498278748244	1.19636298203841
206	1.03	-0.0507498278748244	1.19636298203841
207	1.035	-0.0494601558893919	1.19636298203841
208	1.04	-0.0520394998602569	1.19636298203841
209	1.045	-0.0494601558893919	1.19636298203841
210	1.05	-0.0520394998602569	1.19636298203841
211	1.055	-0.0494601558893919	1.19636298203841
212	1.06	-0.0507498278748244	1.19636298203841
213	1.065	-0.0520394998602569	1.19636298203841
214	1.07	-0.0507498278748244	1.19636298203841
215	1.075	-0.0494601558893919	1.19636298203841
216	1.08	-0.0520394998602569	1.19636298203841
217	1.085	-0.0520394998602569	1.19636298203841
218	1.09	-0.0494601558893919	1.19636298203841
219	1.095	-0.0494601558893919	1.19636298203841
220	1.1	-0.0520394998602569	1.19636298203841
221	1.105	-0.0520394998602569	1.19636298203841
222	1.11	-0.0533291718456894	1.19636298203841
223	1.115	-0.0546188438311219	1.19636298203841
224	1.12	-0.0520394998602569	1.19636298203841
225	1.125	-0.0520394998602569	1.19636298203841
226	1.13	-0.0533291718456894	1.19636298203841
227	1.135	-0.0520394998602569	1.19636298203841
228	1.14	-0.0533291718456894	1.19636298203841
229	1.145	-0.0546188438311219	1.19636298203841
230	1.15	-0.0533291718456894	1.19636298203841
231	1.155	-0.0520394998602569	1.19636298203841
232	1.16	-0.0533291718456894	1.19636298203841
233	1.165	-0.0533291718456894	1.19636298203841
234	1.17	-0.0571981878019869	1.19636298203841
235	1.175	-0.0507498278748244	1.19507331005298
236	1.18	-0.0533291718456894	1.19636298203841
237	1.185	-0.0546188438311219	1.19636298203841
238	1.19	-0.0533291718456894	1.19636298203841
239	1.195	-0.0533291718456894	1.19636298203841
240	1.2	-0.0533291718456894	1.19636298203841
241	1.205	-0.0533291718456894	1.19636298203841
242	1.21	-0.0559085158165544	1.19636298203841
243	1.215	-0.0533291718456894	1.19636298203841
244	1.22	-0.0546188438311219	1.19636298203841
245	1.225	-0.0559085158165544	1.19636298203841
246	1.23	-0.0571981878019869	1.19636298203841
247	1.235	-0.0546188438311219	1.19636298203841
248	1.24	-0.0546188438311219	1.19636298203841
249	1.245	-0.0571981878019869	1.19636298203841
250	1.25	-0.0584878597874194	1.19636298203841
251	1.255	-0.0559085158165544	1.19636298203841
252	1.26	-0.0559085158165544	1.19636298203841
253	1.265	-0.0571981878019869	1.19636298203841
254	1.27	-0.0584878597874194	1.19636298203841
255	1.275	-0.0546188438311219	1.19636298203841
256	1.28	-0.0546188438311219	1.19636298203841
257	1.285	-0.0571981878019869	1.19636298203841
258	1.29	-0.0559085158165544	1.19636298203841
259	1.295	-0.0559085158165544	1.19636298203841
260	1.3	-0.0571981878019869	1.19507331005298
261	1.305	-0.0597775317728519	1.19507331005298
262	1.31	-0.0584878597874194	1.19636298203841
263	1.315	-0.0571981878019869	1.19636298203841
264	1.32	-0.0571981878019869	1.19636298203841
265	1.325	-0.0571981878019869	1.19507331005298
266	1.33	-0.0559085158165544	1.19507331005298
267	1.335	-0.0571981878019869	1.19636298203841
268	1.34	-0.0559085158165544	1.19507331005298
269	1.345	-0.0559085158165544	1.19507331005298
270	1.35	-0.0571981878019869	1.19507331005298
271	1.355	-0.0571981878019869	1.19507331005298
272	1.36	-0.0571981878019869	1.19507331005298
273	1.365	-0.0559085158165544	1.19507331005298
274	1.37	-0.0584878597874194	1.19507331005298
275	1.375	-0.0520394998602569	1.19507331005298
276	1.38	-0.0533291718456894	1.19507331005298
277	1.385	-0.0584878597874194	1.19507331005298
278	1.39	-0.0546188438311219	1.19378363806754
279	1.395	-0.0520394998602569	1.19507331005298
280	1.4	-0.0533291718456894	1.19507331005298
281	1.405	-0.0533291718456894	1.19507331005298
282	1.41	-0.0546188438311219	1.19378363806754
283	1.415	-0.0507498278748244	1.19507331005298
284	1.42	-0.0520394998602569	1.19378363806754
285	1.425	-0.0507498278748244	1.19378363806754
286	1.43	-0.0520394998602569	1.19507331005298
287	1.435	-0.0507498278748244	1.19378363806754
288	1.44	-0.0494601558893919	1.19378363806754
289	1.445	-0.0520394998602569	1.19378363806754
290	1.45	-0.0494601558893919	1.19378363806754
291	1.455	-0.0468808119185269	1.19378363806754
292	1.46	-0.0494601558893919	1.19507331005298
293	1.465	-0.0494601558893919	1.19378363806754
294	1.47	-0.0481704839039594	1.19507331005298
295	1.475	-0.0468808119185269	1.19378363806754
296	1.48	-0.0481704839039594	1.19378363806754
297	1.485	-0.0455911399330944	1.19378363806754
298	1.49	-0.0468808119185269	1.19378363806754
299	1.495	-0.0455911399330944	1.19378363806754
300	1.5	-0.0455911399330944	1.19249396608211
301	1.505	-0.0468808119185269	1.19249396608211
302	1.51	-0.0468808119185269	1.19249396608211
303	1.515	-0.0417221239767969	1.19249396608211
304	1.52	-0.0430117959622294	1.19249396608211
305	1.525	-0.0455911399330944	1.19249396608211
306	1.53	-0.0443014679476619	1.19249396608211
307	1.535	-0.0378531080204993	1.19249396608211
308	1.54	-0.0430117959622294	1.19249396608211
309	1.545	-0.0430117959622294	1.19249396608211
310	1.55	-0.0404324519913644	1.19249396608211
311	1.555	-0.0430117959622294	1.19249396608211
312	1.56	-0.0404324519913644	1.19120429409668
313	1.565	-0.0430117959622294	1.19249396608211
314	1.57	-0.0404324519913644	1.19120429409668
315	1.575	-0.0391427800059319	1.19120429409668
316	1.58	-0.0391427800059319	1.19120429409668
317	1.585	-0.0391427800059319	1.19120429409668
318	1.59	-0.0417221239767969	1.19120429409668
319	1.595	-0.0378531080204993	1.19120429409668
320	1.6	-0.0378531080204993	1.19120429409668
321	1.605	-0.0404324519913644	1.19120429409668
322	1.61	-0.0391427800059319	1.19120429409668
